Data Source;World Development Indicators;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Last Updated Date;2-5-2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Country Name;Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015
Thailand;THA;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;43.21634676;45.05555372;48.18456094;45.66960243;42.34108013;44.40817213;45.8097135;49.04293868;48.27817181;50.81527045;48.57610773;47.02899241;56.16419512;56.65143237;55.12424673;53.39234965;56.16006265;59.87147929;59.77945007;63.83794084;65.09220971;66.86594733;71.73378721;75.1366778;75.98236301;77.8356255;78.83596274;78.56600058;78.70113772;78.74346474;81.19440353;81.92836084;82.03147041;82.05719879;81.81330376;81.56143348;81.15233515;80.57079085;80.13354249;79.99305669;80.19388911;80.16213661;80.42886433;;
Tajikistan;TJK;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;71.32121897;69.64150942;65.21123031;57.72791179;44.0401253;41.02735229;39.37050942;44.52407976;45.0036564;41.45829331;38.52974549;36.9233903;35.52144569;35.1677466;38.76343657;36.72646903;38.30304763;42.58706321;41.55518769;35.64235152;34.60580974;36.25452584;38.38409776;43.52285948;;
Turkmenistan;TKM;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Timor-Leste;TLS;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;;;;;;;;
Tonga;TON;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;0;0;0;;;;;;;;
Trinidad and Tobago;TTO;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;98.55771856;98.50659368;99.0733565;98.65988189;98.58966721;98.5501371;98.78726446;99.02932961;99.08979734;99.21458836;99.28962584;99.28680016;99.30286749;99.38496836;99.16787668;98.88296672;98.65157919;98.93825682;98.96742808;98.90358254;99.01763244;99.1045608;99.11163552;99.02652613;99.31263045;99.40369198;99.33086834;99.42760424;99.48945887;99.78154823;99.81939342;99.63349547;99.71246787;99.72202118;99.75418531;99.8276264;99.86390029;99.86072753;99.86222469;99.92966889;99.92924194;99.92804798;99.92994946;;
Tunisia;TUN;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;74.66369907;76.48196428;77.00428943;79.21655665;79.48620376;80.25379846;81.43762303;82.6542447;83.56564755;84.55558687;84.60822793;83.94818633;85.49853869;86.1618582;85.98873746;85.52635618;85.30217432;85.9033163;85.58751435;87.02331061;86.45564171;87.67513435;86.75515322;86.88950456;86.97489785;86.91700265;86.77077281;87.32132332;87.16586711;87.11753909;87.31853169;87.07320457;86.80593229;87.04397267;86.32363633;86.58578737;86.59359205;86.69977823;85.96209387;87.68649948;88.07194404;88.26464636;88.2898164;;
Turkey;TUR;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;44.19907189;44.15911347;49.04966574;51.62627951;53.97489237;56.08172971;59.44922184;60.62461071;62.18319547;64.16108791;65.65402953;68.9916544;70.28142806;72.39128652;72.57193154;72.37632892;73.1048969;74.85099186;73.69749533;70.98886767;71.91816933;71.59576614;72.17232929;73.87615828;74.38064344;76.59234288;77.98247752;78.86663214;77.03619448;79.78316108;81.80088528;81.41887116;81.37420133;81.38847423;81.61678501;82.59587729;83.23558002;83.78303176;83.64274728;84.5626552;86.30127852;86.12402369;86.08868021;87.05719707;86.70591978;88.05963778;89.00397079;90.49675228;90.57388169;89.89939088;88.98547618;89.8972171;89.35931914;87.35263938;90.16574426;
Tuvalu;TUV;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tanzania;TZA;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;9.294224818;9.957093558;10.17917923;9.313036856;8.442047368;9.060259462;8.610537621;8.968870163;8.967922847;8.979365788;8.38775588;7.850443842;7.773770182;7.546618642;7.400769023;7.609523813;7.282311981;6.934366031;6.862546864;6.903459487;6.752668158;6.102430568;6.643225124;6.566011793;8.937296356;8.29084495;7.68539637;6.592101915;5.541691497;6.05724193;6.329728165;6.932701151;7.006839378;9.204673608;10.11832268;10.60045573;9.975597107;10.02149689;9.360385999;10.69272896;11.68037882;13.24379164;14.36277748;;
Uganda;UGA;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ukraine;UKR;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;91.83020981;91.66389453;90.68260921;89.00327145;88.14691048;88.01869734;85.45754145;84.68459874;84.28477495;85.10097241;84.18054993;84.35759414;84.28883846;84.77998969;83.56075041;83.2777787;82.00252166;81.33896054;80.85073407;78.9594852;80.44961286;79.55724565;79.25353585;78.23029155;;
Upper middle income;UMC;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;44.19907189;44.15911347;49.04966574;51.62627951;53.97489237;56.08172971;59.44922184;60.62461071;62.18319547;64.16108791;65.65402953;66.000791;66.88302769;68.11905576;68.46657136;70.02207642;70.89839405;72.31183318;73.82902636;73.94274689;73.98094125;73.73407835;74.20748364;74.26719838;74.71942881;74.98591026;75.30331612;75.80301573;76.24293267;76.35202533;78.93558719;78.29895282;78.54108948;79.16308139;79.36101325;80.230807;80.39906031;80.5807193;80.56860414;80.69741223;81.3157526;81.68620208;81.96841193;83.02380238;84.02810218;84.51590771;85.12395758;85.32850921;85.20966904;85.52051681;85.80596745;86.43051885;86.39046271;86.61127008;;
Uruguay;URY;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;78.37366928;79.88308116;77.36792092;77.60650891;78.61807168;78.26697452;76.52270215;76.51124915;78.96080275;74.66670551;71.85954522;69.15497115;61.47545481;57.99725255;55.74922816;53.25373143;55.03557117;64.06564172;66.79733687;58.66997934;61.7111467;64.06373654;60.27272659;56.91651974;60.72254361;65.50947333;64.14710309;64.62242243;70.24568939;65.17284417;58.88739939;55.79019449;55.63445262;63.25076306;63.27733022;67.70578307;61.87527325;64.70238022;60.63902083;50.02986529;56.06716763;58.41125163;52.89686938;;
United States;USA;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;95.52566955;95.5667993;95.60551397;95.76931559;95.80162112;95.86016158;95.96449026;95.98216824;95.92261327;95.85867464;95.91877125;95.64380715;95.36675779;94.97718869;94.15645425;93.09795311;93.00561548;92.42230273;91.74380612;91.80292616;91.42607196;90.83194655;90.0431205;89.45506708;88.90104144;88.30166868;87.65663266;87.37781446;87.07723872;87.09328724;86.43783832;85.69473785;85.57482233;86.11796479;85.91212906;85.46933598;85.51006132;86.45649442;86.08659433;85.78460105;85.88083054;86.34598091;86.24908436;86.27838541;86.12431287;86.01853539;85.62647253;85.61470833;84.9682249;84.15424323;84.14449791;83.68643616;83.70290787;83.27109002;83.26153307;
Uzbekistan;UZB;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99.15937667;98.98168628;98.89159939;98.72247356;98.74462613;99.00529376;98.50890456;98.70808544;98.81818344;98.83999358;98.78137827;98.90765794;99.00809293;98.70796227;98.45395169;98.40074276;98.33889215;98.82436971;98.01541608;98.15981526;97.81508659;98.11594607;97.98497238;97.65670966;;
St. Vincent and the Grenadines;VCT;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;0;0;0;;;;;;;;
Venezuela; RB;VEN;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;94.86219064;94.24852501;94.86942472;94.87427522;94.61392128;94.11836426;94.16521753;94.63678033;94.31439336;94.89353774;95.19071948;94.84110505;94.69212913;94.01309271;93.1939351;92.76388712;91.39701275;90.47104529;90.52467828;90.48743392;89.26867946;89.88168262;89.16327703;89.96488328;89.22769882;89.4540747;88.78911256;89.20859888;88.21105706;88.12157238;88.89082508;89.85294105;88.86864737;87.95176294;86.95907114;87.6691949;86.42837627;87.33395011;87.47998877;89.81249696;88.126095;89.25856921;88.37616409;
Virgin Islands (U.S.);VIR;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Vietnam;VNM;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;37.14463984;36.38374137;37.7274941;32.01439742;34.46440208;25.24113167;26.36226099;26.47408182;27.23540756;28.63996644;28.1979227;29.4613686;30.67859134;30.05025452;29.57039682;31.2544782;33.44224757;32.26292514;28.05897198;27.62789723;26.82560313;28.10543211;30.36653496;33.61244562;37.03708171;39.58945312;42.450669;44.66937137;44.47201564;46.27348735;47.91381219;52.27151552;53.51507155;58.26328476;60.53286039;60.72421328;62.72987523;64.56385219;66.79639429;70.32817751;68.2042811;67.13849464;66.24244653;;
Vanuatu;VUT;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;0;0;0;;;;;;;;
West Bank and Gaza;PSE;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
World;WLD;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;94.1345468;94.09571954;94.21763357;94.42413857;94.5373993;94.52379554;94.43048498;94.56634525;94.56557654;94.63801786;94.54807463;84.46796803;84.35216638;84.78907845;84.16539687;83.41801688;83.82056901;83.47212501;83.28506131;83.36223674;82.70393439;81.68774236;81.00338592;80.32539169;79.78006434;79.06833598;78.77205395;78.73320563;78.76112212;78.74006357;80.77060681;80.35202237;80.11917452;80.00325738;79.81505371;79.85282399;79.85811964;80.00117075;79.79297752;79.75904847;79.93774587;80.02566246;80.09593916;80.55831341;80.68966261;80.7271823;80.8193883;81.08740933;80.89507449;80.59317291;80.72061521;81.10800368;81.1370255;81.20250762;;
Samoa;WSM;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;0;0;0;0;;;;;;;;
Yemen; Rep.;YEM;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;93.374813;91.30181394;94.83352788;93.54667187;92.32777547;93.52548186;93.86505088;94.04154451;93.9947722;95.26851978;95.08711521;95.72922517;95.88010745;95.98648603;96.04124359;96.26932928;96.72474002;96.86536414;96.82636435;96.92171379;97.4705837;97.68411455;97.3245358;97.43748464;97.73591321;97.78253409;97.91312374;98.04680785;98.26955808;98.37001186;98.48775256;98.39393456;98.51316611;98.59995437;98.65035831;98.70680334;98.64531297;98.68384422;98.78520541;98.71764131;98.44542619;98.24078829;98.69701808;
South Africa;ZAF;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;89.63653785;89.17889814;89.42289398;89.1592604;88.77912328;89.22440371;89.02464697;89.06793066;88.73553321;89.02954741;89.88170228;90.50629182;90.2656956;89.34912924;88.77537664;88.04374173;88.55550626;87.16735249;85.75874843;86.15600715;86.27079087;85.15415756;86.6501108;86.15283213;86.30137004;84.99355588;84.90715771;84.45705296;84.65273181;84.24342648;85.6780845;84.89834277;86.02328015;86.99483553;87.15671805;87.11379816;87.71745546;88.14866881;87.67566973;87.46124141;87.1672856;87.24495755;86.71496062;;
Congo; Dem. Rep.;COD;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;12.27481995;12.25418028;12.58416419;12.47227337;12.24796375;11.16685116;11.37491528;11.36124402;12.64443059;10.51608858;12.27869781;9.737507071;12.27303528;13.70455037;10.67187659;9.451565389;10.1922951;10.5235119;8.986425036;11.1623528;8.779668507;7.866010165;7.351352329;4.710080753;5.493197164;5.815207924;4.766045299;4.125985415;3.391526543;2.195230466;1.793927224;1.870352772;2.171594145;2.275428315;2.714547397;2.810521317;2.97902955;3.179812707;2.857352839;3.198991409;3.814662459;4.111614148;4.319050765;
Zambia;ZMB;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;27.52791467;28.95449698;30.05076857;29.5816167;23.4911003;28.4015173;25.23351963;23.59748251;21.5157423;22.23988207;20.66101757;19.98453737;19.16458329;18.2648909;17.8408873;17.38205499;17.11211366;18.55960427;18.1691194;15.48989469;15.92778686;15.34888041;13.36135061;11.97584735;11.53935246;9.645147764;12.02351769;11.57938756;9.179157126;8.844863799;9.030562777;9.394503206;9.777850804;9.716384369;10.0872178;9.337160783;6.763959494;7.38901371;7.654336133;7.819496117;8.594865034;10.4992127;12.12246613;;
Zimbabwe;ZWE;Fossil fuel energy consumption (% of total);EG.USE.COMM.FO.ZS;;;;;;;;;;;;39.78544381;37.26530446;40.66384844;38.32715331;36.24431756;37.73789446;34.90333081;33.9835426;33.184813;34.44828252;33.41997087;32.29251006;32.81944204;33.04318722;35.47537044;38.870002;44.78113935;44.2413508;43.71970561;44.80302541;47.31743108;47.34249117;45.77838931;43.72705893;43.56407322;42.06930092;40.05997364;39.7790053;41.53161734;37.015558;37.08912253;34.40582307;29.83955643;28.16103313;30.30676864;28.53670157;27.97733877;23.63734852;24.45667615;26.20467162;31.06755924;32.82442437;33.58633115;;
